text,label
"""Shake that Bear ... aka two rednecks having sex on a dead bear""",red
"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me",red
I'll reach in ard 20 mins ok...,green
#That son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song,red
"Lmaooo nigga said a ""Hol it down"" dyke was in the background",red
Lol you're a cunt liar and I hope you drop dead k :-),red
These hoes they be homie hopping !!!! But idgf AIN'T NO FUN IF THA HOMIES CAN'T HAVE NUN !!!!!!!! GO UP THEN,red
Looks as if Federal Gun Laws to be proposed this week lack #AWB. Hope the #media and #antigun crowd choke on crow.,green
Are you up for the challenge? I know i am :),green
Oh ho. Is this the first time u use these type of words,green
&#8220;@ABadBitchCost_: omg yall should see this bag of weed dog this bitch like a .3 fasho lmfaooooo&#8221; &#128553;&#128514;,red
Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,green
Lmaooo wait so why everybody talm bout card crackers?! I missed it,red
RT @YAABOIJIMMY: When you hear a hoe talk shit http://t.co/JvX0phe6po,red
&#8220;@Rell1Hundo: @what_evaittakes Boney as shit right &#128514;&#8221;I seen em walking down the street Ctfu I was in the crib tho! He a lucky nig.,red
"RT @Mr_MshkL: &#1589;&#1608;&#1585;&#1577; &#1604;&#1591;&#1575;&#1574;&#1585; &#1575;&#1604;&#1603;&#1575;&#1585;&#1583;&#1610;&#1606;&#1575;&#1604; &#1575;&#1604;&#1571;&#1581;&#1605;&#1585; &#1575;&#1604;&#1605;&#1605;&#1610;&#1586;&#1548; &#1571;&#1581;&#1583; &#1588;&#1582;&#1589;&#1610;&#1575;&#1578; &#1604;&#1593;&#1576;&#1577; &#1575;&#1604;&#1591;&#1610;&#1608;&#1585; &#1575;&#1604;&#1594;&#1575;&#1590;&#1576;&#1577; angry birds &#1575;&#1604;&#1588;&#1607;&#1610;&#1585;&#1577; !
&#8226; http://t.co/0lowkClb",green
RT @consprcy_carrot: Blow shit up and get fatter. White trash love this holiday.,red
@AJ0427 Just watched the Llewyn Davis doc. Warm fuzzies abound &#9786;&#65039;,green
S but not able to sleep.,green
#WorldSeriesGame3 Hunter Pence is so annoying he should be a Red Sox player. Shave fool and take your Vyvanse&#9918;&#65039;&#9918;&#65039;&#128074;&#128074;#Yankees 2015!!,green
&#8220;@QuaTheGreat: Ready blow this bitch down &#128293; http://t.co/Y89Oj5Yh9M&#8221;Bring me 3 rellos,red
"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;",red
@gmalko1 lmaooo fag,red
Im a twat,green
Money pussy &amp; freedom!&#128079;&#128588;&#128175;,red
"RT @LorenaSGonzalez: I am a California State Assemblywoman, but remain a proud @Teamsters #unionmember -- celebrating #LaborDay weekend ho&#8230;",green
"Bitch don't talk yo shit then, say you on papers when a bitch trinna get down &#9995;&#128514;&#128557; you a straight FAG BITCH foe dat. Scary ass hoe.",red
Ugh my leg hurts. Musta overdid it on mon.,green
Brown is a color so my eyes are colored,green
Drake was singing that shit so bitches would buy NWTS...lmao. Nobody even remembers that album,red
RT @NoChillScottyD: Y'all fat bitches with small titties look like Teddy Grahams.,red
&#8220;@GreatGawd: Name something trash&#8221; Cavs,green
Bad bitches is the only thing that like,red
I'm a sucker for colored eyes &#128532;&#128532;,green
Words for my single niggaz out here! too many bad bitches better than the last so never sweat a chick man they confused and that's ok.,red
RT @NewLegendaryEra: Twitter gives bitches unrealistic views of what a relationship is gonna be. If y'all fight. This nigga ain't comin to &#8230;,red
RT @ahmiryoung Lakers on....I thought trash day was Monday,green
"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",red
"If anything I've ever said has offended you, that's a YOU problem not a me problem. Don't be such a little bitch.",red
Pullout game trash... &#171;@arigold_88 Iyanla having an intrrvention with a man who has 34 kids with 17 women. I have other questions.&#187;,red
@T_Kelllz not only that.. after he pushed him he stepped back lolol. That was some pussy shit,red
This bitch is really geeking in my messages &#128514;&#128514;&#128514;,red
RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE,red
"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays",red
@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,green
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,green
"""For every bad bitch there is a nigga tired of fucking her""",red
U of A hoes w/ the booties hangin out,red
N I'm so tired of hearing *he wouldn't do it for u * ol bitch he wouldn't have too my people dont play on my end,red
They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,green
Honestly it's enough bad bitches in the universe for everyone (not including dykes),red
I love wearing fuzzy socks to work,green
Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past,green
You see the requirements please,green
"RT @TrevonDeLorean: Bitches be 18 in 8th grade talking about ""I miss Bae"" &#128586;&#128107; naw bitch you missed graduation &#128563;&#128557;&#128557;&#128514;",red
@imxnii_ I swear this is just disgraceful like a bitch line a really be dry all day I'll only get emails from pacsun ! &#128557;&#128299;,red
Its wayyyyy more going on now than 2 have u pushing yo trash ass music right now,red
@IHOP you fucking pussy,red
WATCH-Military Monday Jihadi Bitches Slaying: BADASS - A-10 Silences Taliban During Intense Night Time Firefight... http://t.co/Px9cN8fCW5,red
"I hate being profiled. I'm not ""country"", I'm not a ""hick"". I'm Eric Dean Vestal, and I'm doing what makes me happy, not anything else.&#128076;&#128075;",green
I got a uncle through marriage dude got hips like big momma I swear all the lil kids mock his walk and he don't even know it,green
Your bitch always said she wanna fuck a real nigga,red
@yaboisergio @janessaangelina me n glo boy will get young chop in that bitch too,red
RT @hollygolawly: Can't wait to eat #metropole @21cCincinnati and see my @21cLouisville friends! Bring on those damn yellow penguins!#ro ...,red
"Lol, oh you got a friend for the dog ?",green
"WE SALUTE THE VETS &#8211; Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches Du... http://t.co/1cK21ivEUp #tcot #pjnet",red
"Idgaf if that's sounds illogical, this Twitter bitch.",red
@TomcatStraight Come over queer,red
"Don't worry bout me I got it all arranged bitch. Mind your business, stay in your lane bitch

#vote5sos
#EMABiggestFans1D",red
RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,red
@JAYREIDOFFICIAL my nicca!,red
@ThatBoyACE71 Straight pussy,red
"RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""",red
@lnsightful @zT_Supreme @uncr4fted @yoPapi_chulo omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot,red
RT @drizzyswerve96: @0kkaren it looks like he's wearing a trash bag,green
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",green
@CallNeeshCakey umm bitch hello I was not alive so I clearly DOBT have it,red
RT @bayleigh_16: How you fuck for cash but you not a hoe?,red
RT @TheFitGawd: &#8220;I don&#8217;t know why these bitches laughing. You not even funny my nigga&#8221; http://t.co/0IdY5oSkrf,red
@YungRetweet bitch,red
Have you laid your airtel line to rest?,green
"""These sour apple bitter bitches, I'm not fuckin wit em""",red
In da car park ,green
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,yellow
When mfs tell you who you talk to and it ain't true..like no bitch!,red
"RT @JayonnaZarate: She my Lowkey bitch, the one I ride Lowkey with.",red
Woke up feeling like a bitch. Gonna stop acting like a bitch over some weak shit and focus on myself now. Its me time bruh,red
punch a bitch on her lip hahaha,red
fuck this fat mexican bitch.,red
they say you going too hard just rest ya eyes &amp; I'm just like why? bitch I ain't never seen Ben Franklin sleep,red
@seansteiger31 yea cause I showed ya bitch ass,red
"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;",red
I've pretty much eaten an entire box of my nephew's cheese nips. I only feel bad a little.,green
"My job some hoes, how you gonna call at 7:34 talking bout come to work at 8 &#128530; ummm no I'm staying in bed.",red
guy complains to me: #gays are over-sensitive... my response: and look at you complaining like little pussy. waahh waahh #hypocrite,red
If you have chemistry the only other thing you need is timing.. But timing's a bitch.,red
&#8220;@AbstractLife: @NigelDixon1 @SeanTHarrington Orton is trash idc&#8221; he ain't been playing. Trashlex Smith only sat out Kaep took his spot.,green
All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,green
"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",green
@BraXXXedelic fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them,red
@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,red
"RT @scottvtracy: @AbuYazidMuawiya @amustafaanbari1 Congratulations for reinforcing the stereotype for insecure, uneducated, uncivilized, ba&#8230;",green
@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;,red
FWM on twitter @217Emmanuel. Got #strippers #escorts #artists #hustlaz #hittaz #bitches #niggas I'm dat dude.,red
@caylanashlee cause everyone just loves yo bitch ass rite? Yea sure...,red
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,yellow
&#128514;&#128514;&#128514; Nicca gotta team full of worsum hoes,red
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,green
I liked the new mobile,green
187 how I'm killin these hoes,red
"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert",green
Fine ass fat bitch... #TwitterLurking,red
When lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!,red
Like a woman to tell you what she wants you to do without sounding like a bossy demanding bitch.The art to that is sexy.,red
@YGJOHNSTON it's always a white bitch doing something OP lol like they give zero fucks when it comes to dick &#128514;&#128514;,red
RT @i8UrBitch: you ex bitches need to realize . http://t.co/1upHNo3iIP,red
RT @Hoodstarz_Dread: Main reason why i aint got no girl cause i aint never found not 1 bitch who tryna get money wit me all y'all hoes like&#8230;,red
"this bitch sounds like she's gettin raped by other.cats lmfaoo the.fuckkkk closing the window, whore cats",red
RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,green
RT @DriveMy_Lexis: &#8220;@h_candace00: Idk but I think niggas that like getting head are gay &#128514;&#128514;&#128514;&#8221; bitch what http://t.co/sqt1TPnELM,red
bitch gon bounce when boosie rapping dey probably scared not too,red
"It's that time of the week again, ryan",green
Hey they r not watching movie tonight so i'll prob b home early...,green
"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)",yellow
"Y'all niggas ain't talking bout nothin.. Not a thang, not a not a thang hoe",red
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http://t.co/OrP642PomF",red
I stopped snapping on women and calling them bitches.,red
@Coley_Cee @_xpriceless_lmaoo bitch dat was a low blow,red
"RT @PS_IRuddYou: There's a different between a slut and a bitch...

A slut will sleep with anyone.

A bitch will sleep with anyone... But y&#8230;",red
"""I found a new way to chug you have to open your mouth alot"" #shitallysays",green
"That's not catfish stinking up my TL it's sore pussy, my bad.",red
"RT @lategrllishaa_: ""@_reathie: ""@lategrllishaa_: ""@_reathie: @lategrllishaa_ &#128514;&#128514; whatUp""Wyd B &#128514;&#128514;&#128514;""chilling in the square wbu ?""bitch wat u &#8230;",red
Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN,red
#klokus this bitch has his nose pierced &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/1Ia8Nx6zrS,red
RT @TERA1PATRICK: I'm happy for the bung holes and negativity desperate guys spew on here &#128077;a GOOD example of WHAT not to be and what I don'&#8230;,red
